date,rees-0,cologne-0,andernach-0,trier-0,cochem-0,marburg-0,kaub-0,mainz-0,frankfurt-0,kleinheubach-0,steinbach-0,schweinfurt-0,worms-0,speyer-0,maxau-0,rockenau-0,lauffen-0,plochingen-0
2009-06-30,1530.529,1443.318,1411.177,273.432,319.532,0,1036.307,988.101,0,0,0,0,850.129,779.551,797.102,0,0,0
2009-07-01,1547.318,1442.276,1401.371,252.034,299.597,0,1037.986,1003.986,0,0,0,0,888.452,823.916,790.779,0,0,0
2009-07-02,1545.867,1432.62,1391.248,238.318,279.941,0,1053.685,1020.83,0,0,0,0,884.272,765.987,704.681,0,0,0
2009-07-03,1534.104,1417.27,1372.091,227.14,265.988,0,1040.375,990.806,0,0,0,0,819.977,695.41,657.605,0,0,0
2009-07-04,1513.663,1381.31,1320.918,218.743,253.913,0,986.352,925.607,0,0,0,0,759.739,661.312,634.04,0,0,0
2009-07-05,1478.788,1325.771,1256.201,220.053,246.659,0,928.046,872.866,0,0,0,0,726.242,636.797,610.737,0,0,0
2009-07-06,1436.067,1270.875,1205.905,218.612,250.759,0,886.819,838.825,0,0,0,0,699.806,614.709,590.598,0,0,0
2009-07-07,1379.484,1222.985,1165.398,204.874,242.325,0,855.235,810.569,0,0,0,0,676.821,596.574,573.604,0,0,0
2009-07-08,1326.547,1183.252,1129.138,199.323,228.41,0,835.26,797.447,0,0,0,0,664.062,583.522,564.039,0,0,0
2009-07-09,1298.921,1157.84,1114.466,211.105,227.378,0,835.929,805.364,0,0,0,0,676.456,603.308,614.414,0,0,0
2009-07-10,1266.286,1157.478,1131.482,222.781,243.207,0,855.142,831.109,0,0,0,0,723.294,686.326,686.671,0,0,0
2009-07-11,1282.566,1179.064,1164.134,215.136,248.524,0,884.651,864.559,0,0,0,0,761.316,696.571,656.282,0,0,0
2009-07-12,1275.605,1201.323,1179.217,200.551,235.362,0,895.62,862.455,0,0,0,0,727.12,623.799,583.904,0,0,0
2009-07-13,1304.235,1218.186,1175.475,170.428,204.466,0,914.892,881.733,0,0,0,0,705.289,594.837,579.935,0,0,0
2009-07-14,1389.83,1254.937,1221.883,297.707,262.423,0,957.674,913.542,0,0,0,0,762.953,679.402,729.276,0,0,0
2009-07-15,1399.52,1306.694,1314.957,272.784,327.796,0,971.377,934.924,0,0,0,0,842.778,838.658,860.455,0,0,0
2009-07-16,1418.815,1365.118,1354.649,243.558,293.421,0,1011.985,993.62,0,0,0,0,912.434,845.091,787.349,0,0,0
2009-07-17,1466.499,1409.993,1393.856,240.87,272.601,0,1083.114,1067.885,0,0,0,0,917.683,770.321,713.855,0,0,0
2009-07-18,1534.317,1466,1453.503,248.934,277.129,0,1135.39,1098.591,0,0,0,0,916.784,782.798,849.286,0,0,0
2009-07-19,1612.072,1487.37,1426.232,189.375,248.56,0,1079.842,935.435,2.937,0,0,0,892.433,973.535,1085.261,52.434,0,0
2009-07-20,1734.766,1505.074,1442.396,344.816,296.732,0,1119.096,1136.747,198.83,0,0,0,1142.939,1184.049,1400.645,200.834,0,0
2009-07-21,1791.436,1681.635,1761.465,361.164,404.15,0,1442.934,1508.062,224.751,0,0,0,1588.218,1649.562,1946.557,217.508,0,0
2009-07-22,1929.47,2034.182,2167.053,337.791,393.06,0,1835.765,1905.982,202.06,0,0,0,2048.454,2112.993,2145.175,0,0,0
2009-07-23,2248.681,2428.267,2549.732,326.618,369.231,0,2229.453,2278.301,0,0,0,0,2285.018,2084.069,1974.245,0,0,0
2009-07-24,2615.139,2745.619,2812.445,321.019,364.364,0,2440.448,2426.049,0,0,0,0,2190.109,1932.046,1815.317,0,0,0
2009-07-25,2942.148,2871.47,2826.085,339.636,358.908,0,2348.658,2175.71,7.377,0,0,0,2038.063,1767.075,1617.287,0,0,0
2009-07-26,3088.163,2839.668,2731.279,364.021,403.7,0,2209.594,2145.12,199.89,0,0,0,1863.967,1562.431,1411.693,0,0,0
2009-07-27,3009.592,2744.709,2654.077,341.055,402.904,0,2146.888,2062.7,196.553,0,0,0,1666.514,1394.841,1270.755,0,0,0
2009-07-28,2933.929,2633.778,2513.82,320.695,373.695,0,1983.181,1874.771,187.045,0,0,0,1504.913,1260.264,1151.277,0,0,0
2009-07-29,2875.631,2487.727,2344.173,311.393,365.578,0,1824.231,1723.719,195.13,0,0,0,1375.024,1153.122,1061.231,0,0,0
2009-07-30,2680.586,2310.522,2180.497,293.336,350.714,0,1684.493,1592.002,186.52,0,0,0,1268.057,1067.67,987.527,0,0,0
2009-07-31,2479.308,2150.49,2022.953,274.688,328.686,0,1555.855,1464.302,0,0,0,0,1179.059,995.071,925.531,0,0,0
2009-08-01,2352.495,2003.477,1881.823,259.133,309.055,0,1443.449,1365.104,0,0,0,0,1100.353,933.07,872.61,0,0,0
2009-08-02,2186.721,1870.765,1760.066,244.928,291.865,0,1349.583,1276.231,0,0,0,0,1031.586,878.919,826.538,0,0,0
2009-08-03,2068.227,1754.287,1653.243,232.525,276.354,0,1266.481,1198.245,0,0,0,0,974.345,830.855,785.084,0,0,0
2009-08-04,1914.342,1654.069,1559.661,221.403,262.697,0,1194.293,1130.839,0,0,0,0,922.193,789.74,748.201,0,0,0
2009-08-05,1764.138,1564.083,1477.179,211.376,250.384,0,1130.408,1070.882,0,0,0,0,876.507,753.753,716.592,0,0,0
2009-08-06,1720.422,1484.807,1404.066,202.311,239.254,0,1074.148,1018.236,0,0,0,0,835.244,720.45,689.387,0,0,0
2009-08-07,1649.598,1426.294,1354.522,209.383,230.999,0,1037.768,989.225,0,0,0,0,804.055,695.159,668.839,0,0,0
2009-08-08,1605.979,1394.706,1332.538,215.816,246.06,0,1014.678,964.282,0,0,0,0,785.319,684.424,666.399,0,0,0
2009-08-09,1556.453,1359.783,1300.212,198.743,240.763,0,980.368,931.424,0,0,0,0,771.577,683.766,658.493,0,0,0
2009-08-10,1500.828,1318.854,1254.781,185.082,222.143,0,950.483,906.171,0,0,0,0,751.043,653.403,621.931,0,0,0
2009-08-11,1461.452,1275.505,1210.57,179.898,210.559,0,922.141,876.756,0,0,0,0,716.361,618.942,595.904,0,0,0
2009-08-12,1439.319,1238.326,1175.537,177.558,205.705,0,895.366,853.398,0,0,0,0,710.139,635.865,659.911,0,0,0
2009-08-13,1454.435,1235.097,1186.665,186.01,204.483,0,920.895,908.391,0,0,0,0,776.575,732.805,725.877,0,0,0
2009-08-14,1529.38,1291.243,1260.381,190.568,219.822,0,996.641,985.435,0,0,0,0,838.281,732.199,712.581,0,0,0
2009-08-15,1515.527,1332.801,1307.336,177.561,215.886,0,1028.963,997.186,0,0,0,0,830.171,737.175,724.62,0,0,0
2009-08-16,1525.602,1355.22,1299.849,189.23,204.824,0,987.232,870.203,1.025,0,0,0,865.632,757.586,764.59,0,0,0
2009-08-17,1585.04,1367.004,1293.512,199.642,209.203,0,988.483,971.222,132.54,33.662,0,0,836.405,854.767,950.139,69.477,0,0
2009-08-18,1683.7,1454.765,1446.652,332.1,315.407,0,1155.315,1155.372,194.02,208.054,0,0,1028.823,1063.196,1168.882,187.387,0,0
2009-08-19,1720.039,1657.37,1724.189,293.949,363.081,0,1355.842,1370.386,232.041,0,0,0,1282.78,1212.589,1213.806,0,0,0
2009-08-20,1855.672,1873.321,1904.644,260.495,319.663,0,1527.338,1522.503,205.449,0,0,0,1359.208,1206.854,1122.151,0,0,0
2009-08-21,2058.012,1993.694,1976.638,245.064,294.034,0,1602.047,1564.799,191.375,0,0,0,1317.146,1108.871,998.199,0,0,0
2009-08-22,2143.475,2017.002,1960.856,231.395,277.123,0,1577.059,1513.152,180.633,0,0,0,1216.54,1000.041,934.042,0,0,0
2009-08-23,2145.836,1961.227,1873.598,219.19,262.053,0,1486.955,1406.514,0,0,0,0,1128.095,959.314,915.318,0,0,0
2009-08-24,2100.73,1859.727,1759.496,208.245,248.542,0,1387.994,1317.59,0,0,0,0,1073.602,917.191,855.082,0,0,0
2009-08-25,1973.867,1759.502,1665.476,200.882,236.872,0,1317.022,1255.331,0,0,0,0,1013.412,849.941,794.253,0,0,0
2009-08-26,1922.028,1678.342,1591.54,195.625,230.581,0,1254.101,1189.837,0,0,0,0,948.74,799.276,756.687,0,0,0
2009-08-27,1819.861,1596.221,1509.713,187.56,223.629,0,1179.658,1114.394,0,0,0,0,896.795,764.319,727.529,0,0,0
2009-08-28,1721.578,1511.153,1426.252,178.977,213.657,0,1110.664,1051.658,0,0,0,0,853.516,730.688,695.672,0,0,0
2009-08-29,1652.762,1432.048,1352.251,172.007,204.506,0,1054.148,999.758,0,0,0,0,812.047,694.792,666.185,0,0,0
2009-08-30,1551.613,1363.558,1290.975,172.244,197.077,0,1005.916,955.307,0,0,0,0,781.819,674.658,655.09,0,0,0
2009-08-31,1489.602,1311.843,1251.495,189.559,200.321,0,979.336,941.036,0,0,0,0,796.919,708.501,746.472,0,0,0
2009-09-01,1444.541,1295.819,1261.421,211.1,222.135,0,998.356,979.347,0,0,0,0,877.851,851.745,938.335,0,0,0
2009-09-02,1431.218,1335.965,1328.901,202.524,217.443,0,1096.214,1097.877,0,0,0,0,1024.592,989.361,1012.553,0,0,0
2009-09-03,1491.687,1469.847,1514.762,396.676,323.562,0,1254.303,1249.651,0,0,0,0,1167.646,1043.364,1093.377,0,0,0
2009-09-04,1634.878,1708.185,1799.37,436.035,468.355,0,1373.296,1350.563,0,0,0,0,1263.923,1208.551,1383.005,0,0,0
2009-09-05,1823.407,1915.639,1958.36,405.121,465.492,0,1468.285,1454.32,0,0,0,0,1454.36,1500.597,1583.948,0,0,0
2009-09-06,1996.582,2048.588,2063.143,364.025,421.322,0,1617.853,1628.415,0,0,0,0,1645.698,1576.651,1526.713,0,0,0
2009-09-07,2148.772,2166.074,2183.503,346.725,388.005,0,1776.613,1775.438,0,0,0,0,1683.923,1524.463,1471.552,0,0,0
2009-09-08,2277.173,2264.011,2266.28,352.865,380.791,0,1851.548,1821.13,0,0,0,0,1677.207,1530.374,1641.161,0,0,0
2009-09-09,2368.867,2328.014,2315.631,360.893,389.932,0,1885.714,1855.291,0,0,0,0,1804.397,1828.234,1960.883,0,0,0
2009-09-10,2453.496,2407.483,2414.809,383.201,396.493,0,2005.119,2009.912,0,0,0,0,2054.574,2003.585,1951.483,0,0,0
2009-09-11,2543.936,2555.378,2595.332,405.805,430.718,0,2184.1,2187.926,0,0,0,0,2115.656,1925.436,1895.115,0,0,0
2009-09-12,2676.718,2698.451,2715.572,384.484,430.396,0,2259.625,2226.08,0,0,0,0,2073.785,1951.789,1904.663,0,0,0
2009-09-13,2765.788,2737.111,2705.298,349.502,395.799,0,2238.574,2191.078,0,0,0,0,2028.536,1840.082,1683.23,0,0,0
2009-09-14,2796.617,2681.443,2617.966,323.619,365.045,0,2166.183,2101.454,0,0,0,0,1853.271,1595.585,1427.996,0,0,0
2009-09-15,2732.765,2558.993,2465.081,301.844,340.309,0,2012.447,1924.224,0,0,0,0,1630.952,1392.894,1264.347,0,0,0
2009-09-16,2624.755,2388.55,2272.044,303.14,322.63,0,1820.065,1725.473,0,0,0,0,1454.302,1251.557,1153.698,0,0,0
2009-09-17,2484.745,2215.712,2095.928,322.62,339.756,0,1647.88,1560.511,0,0,0,0,1328.663,1155.858,1084.214,0,0,0
2009-09-18,2332.035,2058.73,1956.963,317.378,353.025,0,1510.976,1436.483,0,0,0,0,1240.426,1093.008,1030.973,0,0,0
2009-09-19,2119.486,1926.901,1836.777,294.834,334.844,0,1408.739,1346.217,0,0,0,0,1173.031,1035.669,976.559,0,0,0
2009-09-20,2042.63,1813.989,1730.908,276.755,313.443,0,1331.362,1274.675,0,0,0,0,1112.949,983.25,929.825,0,0,0
2009-09-21,1917.453,1725.471,1650.063,266.784,296.677,0,1272.58,1221.492,0,0,0,0,1056.253,934.653,883.037,0,0,0
2009-09-22,1892.871,1657.69,1572.552,179.206,253.83,0,1235.788,1186.859,0,0,0,0,1007.045,888.223,841.374,0,0,0
2009-09-23,1859.322,1595.433,1512.533,288.754,257.036,0,1197.053,1140.349,0,0,0,0,964.789,848.331,808.196,0,0,0
2009-09-24,1769.972,1571.802,1526.776,291.77,322.111,0,1148.518,1093.379,0,0,0,0,934.637,825.475,809.54,0,0,0
2009-09-25,1719.13,1580.733,1539.894,317.084,330.629,0,1132.62,1091.526,0,0,0,0,950.466,861.311,891.928,0,0,0
2009-09-26,1789.51,1627.53,1589.628,397.105,383.854,0,1122.582,1009.768,2.286,0,0,0,1035.11,958.89,1003.093,0,0,0
2009-09-27,2084.19,1833.994,1832.766,507.727,486.261,0,1228.959,1201.345,154.791,18.934,34.479,21.932,1042.895,1080.369,1166.141,41.936,75.577,0
2009-09-28,2630.431,2450.884,2554.963,1032.068,930.092,0,1583.021,1502.76,193.201,268.133,191.493,185.309,1354.477,1345.583,1525.087,297.948,229.728,0
2009-09-29,3233.787,3534.749,3709.322,1499.602,1595.197,0,2168.934,2134.687,553.254,500.963,374.071,278.453,1978.626,1835.923,2054.117,412.797,269.947,0
2009-09-30,3966.404,4657.271,4860.421,1512.378,1754.425,0,2973.924,2967.808,747.315,674.693,465.679,307.664,2536.936,2325.071,2290.173,397.554,236.231,0
2009-10-01,4858.63,5308.892,5326.75,1293.011,1527.334,0,3524.631,3459.242,782.396,671.362,456.294,273.759,2716.378,2245.881,2014.396,339.11,199.338,0
2009-10-02,5488.382,5425.905,5274.096,1120.689,1312.935,0,3624.801,3469.586,717.652,596.9,408.97,241.635,2477.783,1945.567,1745.872,297.258,0,0
2009-10-03,5665.043,5185.403,4919.771,1006.426,1169.866,0,3398.854,3194.826,646.528,540.23,372.391,230.748,2222.031,1782.314,1676.786,285.959,0,0
2009-10-04,5478.899,4770.167,4492.702,921.47,1066.521,0,3115.88,2925.672,597.014,506.852,354.501,231.262,2101.832,1733.933,1632.384,275.051,0,0
2009-10-05,5136.965,4395.916,4176.129,870.398,991.593,0,2911.889,2756.227,560.559,479.544,343.682,228.725,2031.378,1666.846,1590.687,267.104,0,0
2009-10-06,4782.191,4144.044,3960.48,821.866,945.438,0,2776.595,2638.385,522.694,448.794,329.981,217.946,1976.865,1664.369,1607.764,250.623,0,0
2009-10-07,4474.969,3927.112,3769.839,726.398,856.059,0,2666.779,2543.877,488.141,418.375,307.914,0,1939.723,1636.185,1516.374,228.61,0,0
2009-10-08,4219.586,3719.409,3559.367,649.99,759.388,0,2559.948,2441.807,448.492,378.875,277.85,0,1841.639,1499.742,1351.768,209.758,0,0
2009-10-09,3995.154,3492.544,3339.598,595.603,694.116,0,2415.508,2290.306,409.482,346.753,255.053,0,1689.668,1361.409,1250.785,194.524,0,0
2009-10-10,3755.128,3260.635,3105.201,549.811,640.032,0,2242.714,2116.588,377.52,319.644,237.118,0,1562.284,1280.818,1196.713,181.058,0,0
2009-10-11,3481.365,3037.9,2875.194,511.087,593.805,0,2081.878,1966.217,351.739,299.61,223.156,0,1464.442,1217.664,1125.004,0,0,0
2009-10-12,3222.581,2822.367,2678.852,479.538,555.007,0,1948.46,1844.209,330.697,282.214,210.656,0,1382.705,1138.855,1045.814,0,0,0
2009-10-13,2990.872,2649.639,2524.084,459.933,526.206,0,1836.59,1738.438,312.289,266.721,199.508,0,1300.241,1067.591,986.884,0,0,0
2009-10-14,2752.625,2511.358,2391.613,442.32,510.205,0,1733.79,1639.453,295.333,250.783,0,0,1225.181,1009.544,937.269,0,0,0
2009-10-15,2673.506,2381.909,2269.688,423.788,487.119,0,1638.898,1549.715,278.268,237.06,0,0,1164.511,958.802,896.281,0,0,0
2009-10-16,2540.44,2269.279,2164.933,413.165,472.283,0,1559.015,1475.247,265.713,226.924,0,0,1116.954,927.785,892.303,0,0,0
2009-10-17,2411.134,2167.546,2070.884,396.566,459.164,0,1492.378,1415.757,254.695,217.672,0,0,1086.565,929.686,893.886,0,0,0
2009-10-18,2335.155,2079.337,1991.836,374.282,434.752,0,1444.339,1377.964,244.871,209.75,0,0,1079.06,908.974,849.527,0,0,0
2009-10-19,2283.344,2033.782,1957.394,411.2,426.6,0,1408.431,1327.967,241.268,164.587,83.295,0,949.433,895.636,902.734,33.653,66.649,0
2009-10-20,2289.464,2047.214,1986.167,481.207,509.211,0,1386.05,1306.003,229.472,267.655,242.156,0,1073.213,1042.384,1200.545,222.832,181.907,0
2009-10-21,2287.496,2117.395,2105.973,491.606,551.697,0,1514.691,1517.19,337.533,319.517,242.779,0,1421.868,1362.553,1454.5,238.27,0,0
2009-10-22,2393.919,2330.99,2377.479,501.678,546.536,0,1828.757,1857.819,355.962,300.291,161.068,0,1670.871,1469.444,1382.842,241.331,0,0
2009-10-23,2622.46,2621.896,2674,519.397,575.476,0,2076.769,2056.801,332.706,264.032,234.236,0,1736.01,1423.215,1366.97,258.459,0,0
2009-10-24,2792.575,2818.157,2821.704,494.789,566.917,0,2174.653,2122.829,347.704,332.305,259.521,0,1724.276,1440.09,1377.879,241.313,0,0
2009-10-25,2992.657,2881.063,2830.797,460.205,528.449,0,2198.128,2137.143,373.202,330.666,245.505,0,1702.844,1401.611,1346.181,236.098,0,0
2009-10-26,3022.6,2858.362,2792.466,434.382,496.928,0,2181.944,2112.49,360.447,311.774,233.032,0,1680.441,1421.223,1411.528,225.713,0,0
2009-10-27,2991.856,2803.08,2727.188,409.789,469.731,0,2144.309,2076.539,339.859,293.655,218.707,0,1686.11,1450.536,1366.211,206.664,0,0
2009-10-28,2913.433,2736.943,2659.097,386.079,442.938,0,2106.719,2041.781,320.383,276.474,206.758,0,1640.148,1345.905,1212.12,191.16,0,0
2009-10-29,2819.476,2654.524,2569.163,364.931,418.525,0,2033.973,1954.992,302.164,259.315,0,0,1507.919,1220.035,1112.495,0,0,0
2009-10-30,2764.765,2537.714,2436.87,346.943,396.94,0,1909.953,1820.145,283.912,244.503,0,0,1389.806,1130.471,1043.294,0,0,0
2009-10-31,2703.686,2442.665,2341.982,428.02,403.57,0,1781.511,1666.038,267.839,175.149,36.04,30.845,1171.653,1093.964,1090.023,56.664,87.439,0
2009-11-01,2741.896,2462.328,2385.496,512.365,515.019,0,1719.917,1593.516,224.513,212.117,153.838,181.578,1367.464,1288.643,1595.454,338.753,276.942,0
2009-11-02,2875.038,2673.998,2705.402,728.313,737.072,0,1983.75,1986.882,356.002,335.429,281.203,253.37,2145.152,2134.635,2536.762,485.967,342.392,0
2009-11-03,3137.682,3302.145,3473.969,739.53,829.784,0,2810.252,2943.812,486.115,476.45,364.354,292.08,3079.206,2942.835,2941.683,484.829,309.638,0
2009-11-04,3587.943,4170.154,4433.946,648.966,756.633,0,3662.098,3764.883,559.777,510.599,381.842,271.817,3407.796,2874.051,2650.899,417.778,263.742,0
2009-11-05,4185.77,4714.18,4735.624,586.329,675.419,0,3943.627,3887.147,554.351,490.816,360.742,248.948,3105.91,2488.843,2272.968,364.092,233.542,0
2009-11-06,4674.478,4686.784,4551.584,539.875,620.629,0,3744.558,3560.678,520.902,451.156,335.708,236.218,2743.617,2224.478,2057.432,322.396,205.786,0
2009-11-07,4750.076,4355.275,4167.957,500.404,574.405,0,3394.915,3230.809,480.5,418.845,315.786,222.787,2477.688,2025.576,1853.591,282.223,0,0
2009-11-08,4550.326,4022.009,3840.725,481.67,539.984,0,3091.186,2947.087,448.686,391.453,297.736,208.826,2240.95,1809.383,1630.28,258.109,0,0
2009-11-09,4288.355,3750.449,3578.588,475.835,533.004,0,2820.176,2682.371,422.156,366.363,279.698,0,2015.214,1604.481,1449.573,240.965,0,0
2009-11-10,4007.039,3456.953,3302.101,453.906,518.877,0,2569.192,2433.218,395.493,341.668,255.728,0,1822.331,1456.606,1343.974,225.847,0,0
2009-11-11,3700.419,3197.591,3040.206,424.078,486.9,0,2349.561,2228.437,368.261,316.932,239.89,0,1684.046,1368.078,1275.941,210.871,0,0
2009-11-12,3388.045,2962.336,2806.945,399.297,457.672,0,2178.521,2072.504,345.613,299.377,227.693,0,1583.318,1292.002,1194.247,197.442,0,0
2009-11-13,3114.106,2757.543,2627.356,379.182,432.558,0,2044.506,1949.347,327.516,284.155,216.693,0,1490.139,1208.257,1115.884,185.479,0,0
2009-11-14,2889.78,2593.43,2477.506,365.471,413.784,0,1925.06,1834.114,311.452,270.342,206.681,0,1392.428,1136.592,1055.497,0,0,0
2009-11-15,2759.873,2450.924,2342.908,351.584,400.438,0,1812.833,1726.071,296.468,256.011,0,0,1314.079,1077.135,1007.24,0,0,0
2009-11-16,2578.327,2320.091,2221.913,334.302,382.616,0,1713.428,1633.084,281.043,243.403,0,0,1249.752,1032.108,973.282,0,0,0
2009-11-17,2463.905,2207.707,2106.052,331.819,367.302,0,1606.271,1512.065,262.669,175.557,90.753,0,1068.496,1000.979,949.066,85.928,0,0
2009-11-18,2364.585,2105.603,2002.324,346.912,376.698,0,1494.284,1399.567,219.512,261.197,237.735,0,1123.399,1007.794,1043.384,225.679,0,0
2009-11-19,2304.063,2045.118,1982.304,351.019,391.037,0,1518.48,1496.616,318.307,305.407,240.618,0,1300.311,1134.203,1181.863,211.65,0,0
2009-11-20,2272.557,2101.815,2098.646,344.028,385.931,0,1681.419,1678.798,335.635,296.28,228.906,0,1391.523,1204.862,1151.799,198.305,0,0
2009-11-21,2280.988,2216.072,2221.677,342.733,381.733,0,1789.716,1754.981,325.986,285.62,221.798,0,1411.541,1156.976,1075.565,197.25,0,0
2009-11-22,2456.729,2354.824,2339.995,401.783,397.605,0,1857.291,1791.954,329.093,280.763,157.752,40.586,1370.728,1133.963,1128.082,198.307,128.933,0
2009-11-23,2652.859,2531.957,2512.675,491.435,509.33,0,1923.303,1834.188,332.162,257.047,154.595,203.204,1523.348,1282.892,1417.458,426.322,337.656,0
2009-11-24,2834.759,2717.108,2716.099,502.914,568.602,0,2084.871,2053.621,338.336,303.517,272.902,258.543,1950.904,1642.496,1755.175,498.341,339.868,0
2009-11-25,3007.196,2969.8,3003.498,470.723,544.526,0,2446.516,2466.821,412.381,405.24,328.188,260.927,2262.064,1854.609,1821.01,456.133,301.29,0
2009-11-26,3258.142,3316.852,3356.895,474.954,522.17,0,2807.142,2786.097,472.654,430.753,333.495,247.223,2352.959,1868.666,1796.887,422.937,285.03,0
2009-11-27,3606.546,3659.898,3658.508,439.325,507.997,0,3020.26,2938.767,514.768,456.739,345.949,262.899,2384.867,1903.424,1921.189,439.543,253.521,149.957
2009-11-28,3991.083,3975.244,3958.264,612.927,624.912,0,3200.945,3113.361,579.153,530.685,397.539,334.605,2592.688,2196.918,2344.037,494.137,370.69,205.84
2009-11-29,4317.142,4316.745,4343.2,647.639,753.488,0,3487.088,3457.716,640.48,593.696,461.065,384.336,3018.487,2670.851,2702.648,530.355,338.695,0
2009-11-30,4598.866,4655.573,4679.574,585.823,692.55,0,3847.64,3841.142,669.05,613.322,478.435,359.226,3274.842,2754.67,2602.056,464.688,294.315,0
2009-12-01,4867.599,4873.024,4819.85,549.328,638.885,0,4019.088,3929.49,660.518,591.453,450.902,325.493,3128.126,2515.841,2340.596,421.033,273.051,0
2009-12-02,5019.41,4805.875,4677.228,517.2,602.585,0,3891.473,3738.78,620.963,549.256,416.932,305.879,2864.844,2317.7,2165.41,378.175,241.315,0
2009-12-03,4964.206,4537.256,4390.472,481.621,562.418,0,3627.771,3463.721,577.375,510.704,389.56,286.082,2631.209,2127.836,1938.792,335.012,212.772,0
2009-12-04,4745.163,4230.068,4050.634,449.724,524.648,0,3329.86,3182.957,538.022,476.536,364.52,267.322,2375.822,1872.579,1677.921,304.065,193.701,0
2009-12-05,4454.215,3911.664,3751.108,421.663,491.333,0,3030.849,2883.092,499.435,439.639,341.535,251.579,2112.55,1652.814,1494.192,276.782,0,0
2009-12-06,4154.111,3615.884,3439.496,396.785,461.785,0,2743.035,2603.847,467.527,412.111,321.868,238.109,1903.075,1496.287,1367.885,258.817,0,0
2009-12-07,3860.258,3317.058,3157.084,374.81,435.754,0,2510.695,2384.564,441.484,389.093,305.43,227.699,1752.625,1384.022,1275.199,248.414,0,0
2009-12-08,3552.607,3074.851,2921.531,355.004,412.552,0,2325.236,2214.188,417.076,367.893,291.775,219.293,1638.037,1296.434,1199.928,237.258,0,0
2009-12-09,3266.113,2860.298,2724.963,337.184,391.412,0,2179.574,2079.957,397.513,351.908,280.242,210.683,1542.149,1222.796,1134.018,225.043,0,0
2009-12-10,3014.911,2695.438,2576.531,321.407,372.652,0,2059.815,1967.728,381.928,338.574,270.276,204.565,1458.476,1156.354,1072.749,212.988,0,0
2009-12-11,2857.53,2555.46,2447.626,307.835,356.115,0,1956.058,1870.119,369.235,327.672,263.081,198.999,1384.441,1096.51,1020.549,206.706,0,0
2009-12-12,2686.895,2439.099,2340.382,297.67,342.308,0,1870.806,1791.804,362.62,323.476,260.795,201.27,1329.292,1050.138,995.054,215.712,0,0
2009-12-13,2574.139,2341.716,2254.904,288.53,332.104,0,1808.309,1738.146,361.387,325.88,264.811,211.798,1298.696,1033.728,995.9,216.999,0,0
